charger_id,timestamp,value_kW
ZCS009736,2025-01-16T07:19:24.746926Z,0.9337555999999999
ZCS009736,2025-01-16T07:19:41.806523Z,3.0528945
ZCS009736,2025-01-16T07:25:36.886513Z,1.7057816000000001
ZCS009736,2025-01-16T07:25:53.926504Z,3.0439863
ZCS009736,2025-01-16T07:51:44.676674Z,2.7752788
ZCS009736,2025-01-16T07:54:23.006607Z,2.5224746
ZCS009736,2025-01-16T07:59:23.496331Z,2.2277168
ZCS009736,2025-01-16T08:03:52.216438Z,1.9752576
ZCS009736,2025-01-16T08:10:11.776664Z,1.7283817
ZCS009736,2025-01-16T08:17:33.857358Z,1.4299067
ZCS009736,2025-01-16T08:27:48.656205Z,1.2049566999999999
ZCS009736,2025-01-16T08:39:53.466428Z,0.9612175
ZCS009736,2025-01-16T08:56:08.926391Z,0.7424468000000001
ZCS009736,2025-01-16T09:15:48.176333Z,0.5045106
ZCS009736,2025-01-16T21:19:06.586486Z,0.9160172999999999
ZCS009736,2025-01-16T21:19:23.626184Z,3.051781
ZCS009736,2025-01-16T21:26:19.436244Z,2.2572959
ZCS009736,2025-01-16T21:26:36.486453Z,3.0032246
ZCS009736,2025-01-16T22:14:34.957736Z,0.3942391
ZCS009736,2025-01-16T22:21:38.816216Z,3.036866
ZCS009736,2025-01-16T23:15:10.839349Z,2.5971758
ZCS009736,2025-01-16T23:18:52.336395Z,2.1713967
ZCS009736,2025-01-16T23:25:27.048528Z,1.981531
ZCS009736,2025-01-16T23:31:14.066265Z,1.6981907
ZCS009736,2025-01-16T23:37:16.846624Z,1.4526322999999999
ZCS009736,2025-01-16T23:45:41.466116Z,1.208407
ZCS009736,2025-01-16T23:55:55.696389Z,0.9605431999999999
ZCS009736,2025-01-17T00:07:05.799505Z,0.298
ZCS009736,2025-01-17T00:08:05.556624Z,0.6744
ZCS009736,2025-01-17T03:20:34.296483Z,0.8899355000000001
ZCS009736,2025-01-17T03:21:54.216774Z,1.176334
ZCS009736,2025-01-17T03:23:12.967674Z,1.4583882000000001
ZCS009736,2025-01-17T03:26:06.50636Z,1.1051147000000001
ZCS009736,2025-01-17T03:29:15.716653Z,0.8531104
ZCS009736,2025-01-17T03:30:32.946538Z,0.2509
ZCS009736,2025-01-19T15:04:45.726709Z,0.9282976
ZCS009736,2025-01-19T15:05:02.728407Z,3.0515614999999996
ZCS009736,2025-01-19T15:11:05.136568Z,1.6634044
ZCS009736,2025-01-19T15:11:22.136424Z,3.0480955
ZCS009736,2025-01-19T16:30:13.9765Z,0.39381560000000004
ZCS009736,2025-01-19T16:37:18.08659Z,3.0439705
ZCS009736,2025-01-19T17:27:40.586637Z,2.7802349
ZCS009736,2025-01-19T17:31:06.266547Z,2.4866062
ZCS009736,2025-01-19T17:35:19.729Z,2.1960671
ZCS009736,2025-01-19T17:41:07.296528Z,1.9431375
ZCS009736,2025-01-19T17:47:26.196352Z,1.7317223
ZCS009736,2025-01-19T17:53:29.076701Z,1.4858032
ZCS009736,2025-01-19T18:03:59.386412Z,1.2420641000000001
ZCS009736,2025-01-19T18:14:44.736556Z,0.9953922
ZCS009736,2025-01-19T18:29:25.466855Z,0.7865177999999999
ZCS009736,2025-01-19T18:49:04.80657Z,0.5030991
ZCS009736,2025-01-19T21:06:27.929794Z,0.1882
ZCS009736,2025-01-20T03:10:22.376792Z,0.345
ZCS009736,2025-01-20T03:11:25.632664Z,0.2039
ZCS009736,2025-01-22T12:06:15.846445Z,0.9485138
ZCS009736,2025-01-22T12:06:32.856348Z,3.0564233
ZCS009736,2025-01-22T12:15:38.176343Z,1.6726735000000001
ZCS009736,2025-01-22T12:15:52.766831Z,3.0545884
ZCS009736,2025-01-22T13:00:27.74633Z,0.35586130000000005
ZCS009736,2025-01-22T13:07:31.606568Z,1.852298
ZCS009736,2025-01-22T13:07:47.50782Z,3.0425591
ZCS009736,2025-01-22T14:01:34.326185Z,2.8575081
ZCS009736,2025-01-22T14:04:12.686369Z,2.5588292999999998
ZCS009736,2025-01-22T14:08:25.787107Z,2.2724933999999997
ZCS009736,2025-01-22T14:13:09.846585Z,2.0181678
ZCS009736,2025-01-22T14:18:41.446262Z,1.768422
ZCS009736,2025-01-22T14:25:31.576384Z,1.5255142000000002
ZCS009736,2025-01-22T14:34:27.636534Z,1.2802223
ZCS009736,2025-01-22T14:44:57.446738Z,1.0302255
ZCS009736,2025-01-22T14:58:52.516714Z,0.8138699
ZCS009736,2025-01-22T15:14:35.8765Z,0.6019842999999999
ZCS009736,2025-01-30T11:17:44.285415Z,0.7763391000000001
ZCS009736,2025-01-30T11:18:01.276507Z,3.0565016999999997
ZCS009736,2025-01-30T11:25:29.216589Z,1.8796815
ZCS009736,2025-01-30T11:25:46.266934Z,3.0488796000000002
ZCS009736,2025-01-30T12:47:48.376177Z,2.7769727
ZCS009736,2025-01-30T12:51:29.787144Z,2.4845674
ZCS009736,2025-01-30T12:55:42.856276Z,2.2328452000000003
ZCS009736,2025-01-30T13:00:42.956663Z,1.9461331
ZCS009736,2025-01-30T13:07:48.89658Z,1.6745869
ZCS009736,2025-01-30T13:14:06.896214Z,1.4533695
ZCS009736,2025-01-30T13:25:56.749074Z,1.1731816
ZCS009736,2025-01-30T13:37:45.806961Z,0.9248315
ZCS009736,2025-01-30T13:54:32.696428Z,0.6715882000000001
ZCS009872,2025-01-15T09:44:39.486987Z,6.543707
ZCS009872,2025-01-15T09:50:29.346313Z,1.5213
ZCS009872,2025-01-15T09:50:51.156552Z,0.8783
ZCS009872,2025-01-15T09:51:24.175496Z,6.582759299999999
ZCS009872,2025-01-15T10:58:44.606989Z,6.3862905
ZCS009872,2025-01-15T10:59:00.466036Z,5.9740937999999995
ZCS009872,2025-01-15T11:00:19.766158Z,5.2879198999999995
ZCS009872,2025-01-15T11:00:35.796628Z,5.1770054
ZCS009872,2025-01-15T11:01:07.539778Z,5.7215562
ZCS009872,2025-01-15T11:01:39.146529Z,4.575021
ZCS009872,2025-01-15T11:01:55.046768Z,5.282320800000001
ZCS009872,2025-01-15T11:02:42.556043Z,4.6398413
ZCS009872,2025-01-15T11:02:58.34632Z,5.000799799999999
ZCS009872,2025-01-15T11:03:30.095996Z,4.948275400000001
ZCS009872,2025-01-15T11:03:45.91597Z,4.3644683
ZCS009872,2025-01-15T11:04:01.821338Z,4.9533413
ZCS009872,2025-01-15T11:04:33.435975Z,4.4168203
ZCS009872,2025-01-15T11:04:49.419798Z,4.3075996
ZCS009872,2025-01-15T11:05:05.256289Z,4.7367661
ZCS009872,2025-01-15T11:05:37.256126Z,4.3010439
ZCS009872,2025-01-16T10:47:04.81877Z,6.5797168
ZCS009872,2025-01-16T10:56:05.419516Z,1.9605
ZCS009872,2025-01-16T10:56:28.328968Z,0.8312
ZCS009872,2025-01-16T10:57:01.118755Z,6.5765171
ZCS009872,2025-01-16T11:58:00.529456Z,6.1500171
ZCS009872,2025-01-16T11:59:03.846061Z,5.825036600000001
ZCS009872,2025-01-16T11:59:51.609156Z,5.4992407000000005
ZCS009872,2025-01-16T12:01:10.798964Z,5.2754668
ZCS009872,2025-01-16T12:02:14.148766Z,4.6261968
ZCS009872,2025-01-16T12:02:45.898973Z,4.8882227
ZCS009872,2025-01-16T12:03:01.708869Z,4.0742588
ZCS009872,2025-01-16T12:03:17.588711Z,4.9442603
ZCS009872,2025-01-16T12:03:33.458632Z,4.5159253
ZCS009872,2025-01-16T12:04:52.648819Z,4.1832129
ZCS009872,2025-01-16T12:05:56.011389Z,3.961415
ZCS009872,2025-01-16T12:08:18.468783Z,3.8649922
ZCS009872,2025-01-16T12:08:34.33458Z,3.5351500999999996
ZCS009872,2025-01-17T10:57:02.608942Z,6.5902246
ZCS009872,2025-01-17T11:06:02.853043Z,1.1763
ZCS009872,2025-01-17T11:06:35.49873Z,6.568565400000001
ZCS009872,2025-01-17T12:04:24.617602Z,6.1405752
ZCS009872,2025-01-17T12:05:27.998907Z,5.9254902000000005
ZCS009872,2025-01-17T12:06:15.510729Z,5.599349599999999
ZCS009872,2025-01-17T12:07:34.689069Z,5.2727222000000005
ZCS009872,2025-01-17T12:08:22.198849Z,4.6834419
ZCS009872,2025-01-17T12:08:38.098774Z,5.2656177
ZCS009872,2025-01-17T12:09:09.899155Z,4.6046318
ZCS009872,2025-01-17T12:10:28.998781Z,3.7460635
ZCS009872,2025-01-17T12:10:44.909336Z,4.4961636
ZCS009872,2025-01-17T12:11:32.549168Z,4.1790254000000004
ZCS009872,2025-01-17T12:13:39.458884Z,4.0707927
ZCS009872,2025-01-17T12:14:11.128842Z,3.6429592
ZCS009872,2025-01-17T12:16:53.139016Z,3.2161611
ZCS009872,2025-01-17T12:17:05.338617Z,3.4310894
ZCS009872,2025-01-17T12:18:08.808728Z,3.1135273000000003
ZCS009872,2025-01-17T12:20:15.298854Z,2.7955107
ZCS009872,2025-01-17T12:22:53.778554Z,2.3719119
ZCS009872,2025-01-17T12:23:09.589054Z,2.6546091
ZCS009872,2025-01-17T12:23:56.938816Z,1.8298861
ZCS009872,2025-01-17T12:24:12.839161Z,2.7538079
ZCS009872,2025-01-17T12:25:00.288969Z,1.9375541
ZCS009872,2025-01-17T12:25:16.107945Z,2.4784351
ZCS009872,2025-01-17T12:26:03.449287Z,2.2342881
ZCS009872,2025-01-17T12:28:26.039001Z,1.8398295
ZCS009872,2025-01-18T11:48:32.722095Z,11.127918900000001
ZCS009872,2025-01-20T11:40:20.55249Z,6.584453099999999
ZCS009872,2025-01-24T11:41:48.789413Z,6.566009299999999
ZCS009872,2025-01-24T11:50:17.589604Z,1.4586
ZCS009872,2025-01-24T11:50:42.859699Z,1.0979
ZCS009872,2025-01-24T11:51:15.619464Z,6.5858018000000005
ZCS009872,2025-01-24T12:33:31.239435Z,6.1929429
ZCS009872,2025-01-24T12:34:02.930768Z,6.4850503
ZCS009872,2025-01-24T12:34:18.689553Z,6.0799424
ZCS009872,2025-01-24T12:35:22.31928Z,5.8556040000000005
ZCS009872,2025-01-24T12:37:29.401343Z,5.3817861
ZCS009872,2025-01-24T12:38:16.96151Z,5.5334468
ZCS009872,2025-01-24T12:38:48.619541Z,5.2797016999999995
ZCS009872,2025-01-24T12:40:07.909277Z,5.2635474
ZCS009872,2025-01-24T12:40:55.489182Z,5.054155300000001
ZCS009872,2025-01-24T12:41:11.359135Z,5.3799824
ZCS009872,2025-01-24T12:41:27.169497Z,4.9403236999999995
ZCS009872,2025-01-24T12:42:14.949304Z,5.274604500000001
ZCS009872,2025-01-24T12:42:30.788603Z,4.8798008
ZCS009872,2025-01-24T12:43:02.469239Z,4.5113457
ZCS009872,2025-01-24T12:43:18.29931Z,5.0532617
ZCS009872,2025-01-24T12:43:34.201558Z,4.8383959999999995
ZCS009872,2025-01-24T12:44:05.889436Z,4.6200957
ZCS009872,2025-01-24T12:45:09.78952Z,4.2991459999999995
ZCS009872,2025-01-24T12:45:25.649606Z,4.5089771
ZCS009872,2025-01-24T12:46:13.149591Z,4.2903477
ZCS009872,2025-01-24T12:47:16.489212Z,4.0730198
ZCS009872,2025-01-24T12:50:26.599263Z,3.7525564
ZCS009872,2025-01-24T12:52:17.269553Z,3.3271853
ZCS009872,2025-01-24T12:52:48.919131Z,3.6511619
ZCS009872,2025-01-24T12:53:36.529605Z,3.1757912999999998
ZCS009872,2025-01-24T12:54:08.189394Z,3.2159414
ZCS009872,2025-01-24T12:54:24.071536Z,3.6005664
ZCS009872,2025-01-24T12:54:39.889201Z,3.2192664
ZCS009872,2025-01-25T11:23:54.26978Z,11.0380361
ZCS009872,2025-01-26T11:30:24.068351Z,6.5807363
ZCS009872,2025-01-26T11:36:15.18977Z,1.2233
ZCS009872,2025-01-26T11:36:47.909019Z,6.577019
ZCS009872,2025-01-26T12:10:03.649379Z,5.5006367
ZCS009872,2025-01-26T12:10:19.539346Z,6.0452188
ZCS009872,2025-01-26T12:11:07.14939Z,5.600259299999999
ZCS009872,2025-01-26T12:13:13.819286Z,5.1604277000000005
ZCS009872,2025-01-26T12:15:04.649315Z,4.987468799999999
ZCS009872,2025-01-26T12:15:20.479381Z,4.6274985
ZCS009872,2025-01-26T12:15:36.351838Z,4.881729999999999
ZCS009872,2025-01-26T12:16:08.019385Z,4.7231841
ZCS009872,2025-01-26T12:17:27.239487Z,3.8471758
ZCS009872,2025-01-26T12:17:43.079253Z,4.724376
ZCS009872,2025-01-26T12:17:58.90935Z,4.4012622
ZCS009872,2025-01-26T12:19:01.549254Z,4.181127
ZCS009872,2025-01-26T12:20:36.349728Z,3.6486055
ZCS009872,2025-01-26T12:20:52.319193Z,4.0715454
ZCS009872,2025-01-26T12:21:23.979744Z,3.7435853999999997
ZCS009872,2025-01-26T12:23:30.319349Z,3.4305403
ZCS009872,2025-01-26T12:24:49.559248Z,2.7935187999999997
ZCS009872,2025-01-26T12:25:05.369338Z,3.4282505000000003
ZCS009872,2025-01-26T12:26:08.639744Z,3.2177136
ZCS009872,2025-01-26T12:26:56.050102Z,2.6913400999999997
ZCS009872,2025-01-26T12:27:11.909454Z,3.1064385000000003
ZCS009872,2025-01-26T12:27:59.199284Z,2.1558701
ZCS009872,2025-01-26T12:28:17.779317Z,3.0679509
ZCS009872,2025-01-26T12:29:34.269056Z,2.7921543
ZCS009872,2025-01-26T12:30:37.5597Z,3.1089321
ZCS009872,2025-01-26T12:30:53.510011Z,2.1569993
ZCS009872,2025-01-26T12:31:25.059436Z,3.0003389
ZCS009872,2025-01-26T12:31:40.879237Z,2.4772431999999998
ZCS009872,2025-01-26T12:32:12.67965Z,1.9350447
ZCS009872,2025-01-26T12:32:28.539469Z,2.6909479999999997
ZCS009872,2025-01-26T12:33:00.171617Z,2.367646
ZCS009872,2025-01-26T12:34:19.189534Z,1.935076
ZCS009872,2025-01-26T12:34:34.979255Z,2.4768510999999998
ZCS009872,2025-01-26T12:35:22.359398Z,1.9377737
ZCS009872,2025-01-26T12:35:38.17928Z,2.4792975999999998
ZCS009872,2025-01-26T12:36:09.679159Z,2.1559014000000003
ZCS009872,2025-01-26T12:37:28.679918Z,1.7281307
ZCS009872,2025-01-26T12:37:44.450461Z,2.2343665
ZCS009872,2025-01-26T12:38:31.709596Z,1.8297762
ZCS009872,2025-01-26T12:38:47.528239Z,2.1610142
ZCS009872,2025-01-26T12:39:35.279298Z,1.7293855
ZCS009872,2025-01-26T12:40:06.789645Z,1.8317211
ZCS009872,2025-01-26T12:45:54.339374Z,1.7281621
ZCS009872,2025-01-26T12:46:57.689227Z,1.6197412999999998
ZCS009872,2025-01-26T12:51:09.319156Z,1.3171886
ZCS009872,2025-01-27T11:29:48.349639Z,6.5899268
ZCS009872,2025-01-27T11:36:09.466318Z,1.0038
ZCS009872,2025-01-27T11:36:31.29961Z,0.941
ZCS009872,2025-01-27T11:37:03.939785Z,6.5841079
ZCS009872,2025-01-27T11:38:07.409356Z,7.0825806
ZCS009872,2025-01-27T11:41:33.30939Z,6.5865703
ZCS009872,2025-01-27T11:42:20.959134Z,6.5896289
ZCS009872,2025-01-27T11:48:27.913153Z,7.1035024
ZCS009872,2025-01-27T11:50:00.51959Z,7.0315303
ZCS009872,2025-01-27T11:51:03.94931Z,6.5150688
ZCS009872,2025-01-27T11:58:43.759179Z,6.977406299999999
ZCS009872,2025-01-27T11:58:59.746306Z,6.5982075
ZCS009872,2025-01-27T12:00:34.949428Z,7.0740171
ZCS009872,2025-01-27T12:00:50.769197Z,6.602207
ZCS009872,2025-01-27T12:03:13.55957Z,7.020849599999999
ZCS009872,2025-01-27T12:04:16.889727Z,6.5977998
ZCS009872,2025-01-27T12:04:32.769371Z,7.0538325
ZCS009872,2025-01-27T12:05:04.49935Z,6.612809100000001
ZCS009872,2025-01-27T12:06:07.81932Z,7.0324399
ZCS009872,2025-01-27T12:06:23.699449Z,6.601501
ZCS009872,2025-01-27T12:07:42.919223Z,6.993968300000001
ZCS009872,2025-01-27T12:10:05.597621Z,7.0402661
ZCS009872,2025-01-27T12:10:52.989577Z,6.5979565000000004
ZCS009872,2025-01-27T12:12:12.350371Z,7.021508300000001
ZCS009872,2025-01-27T12:15:50.529341Z,6.6032891
ZCS009872,2025-01-27T12:34:54.889174Z,6.0681641
ZCS009872,2025-01-27T12:35:42.447475Z,5.603835
ZCS009872,2025-01-27T12:35:58.309391Z,6.041345199999999
ZCS009872,2025-01-27T12:36:29.969321Z,5.7081938
ZCS009872,2025-01-27T12:36:45.819409Z,5.5009976
ZCS009872,2025-01-27T12:37:49.509112Z,5.3855972
ZCS009872,2025-01-27T12:38:52.938982Z,5.1651016
ZCS009872,2025-01-27T12:39:40.459217Z,5.0515049
ZCS009872,2025-01-27T12:39:56.259407Z,4.5180894
ZCS009872,2025-01-27T12:40:12.079423Z,5.172190400000001
ZCS009872,2025-01-27T12:40:43.81941Z,4.5629761
ZCS009872,2025-01-27T12:40:59.669373Z,4.404116699999999
ZCS009872,2025-01-27T12:41:31.450067Z,4.780633300000001
ZCS009872,2025-01-27T12:42:03.160189Z,4.3534429
ZCS009872,2025-01-27T12:43:22.629266Z,4.0859902
ZCS009872,2025-01-27T12:44:57.640923Z,3.6515225
ZCS009872,2025-01-27T12:46:32.819328Z,3.8580444000000003
ZCS009872,2025-01-27T12:47:04.469266Z,3.3285812999999997
ZCS009872,2025-01-27T12:51:01.759353Z,3.1135432
ZCS009872,2025-01-27T12:52:20.779063Z,2.6932378
ZCS009872,2025-01-27T12:52:36.689853Z,3.0057966
ZCS009872,2025-01-27T12:53:24.259669Z,2.4780115
ZCS009872,2025-01-27T12:53:39.989212Z,3.0012954
ZCS009872,2025-01-27T12:54:27.349372Z,2.5881733
ZCS009872,2025-01-27T12:54:59.209408Z,2.8973757
ZCS009872,2025-01-27T12:55:30.759535Z,2.1613279000000003
ZCS009872,2025-01-27T12:56:02.389329Z,2.79446
ZCS009872,2025-01-27T12:56:34.000398Z,2.1605281
ZCS009872,2025-01-27T12:57:05.559598Z,2.5855227
ZCS009872,2025-01-27T12:57:37.109316Z,2.2681492
ZCS009872,2025-01-27T13:00:14.989529Z,2.050084
ZCS009872,2025-01-27T13:03:08.67918Z,1.6193805
ZCS009872,2025-01-27T13:03:24.458267Z,2.0478413
ZCS009872,2025-01-27T13:04:43.269571Z,1.8312819
ZCS009872,2025-01-27T13:09:11.639035Z,1.5221265000000002
ZCS009872,2025-01-27T13:09:27.489353Z,1.7306088
ZCS009872,2025-01-27T13:10:30.549101Z,1.3175337
ZCS009872,2025-01-27T13:10:46.309595Z,1.6222977
ZCS009872,2025-01-27T13:12:05.429583Z,1.2149158
ZCS009872,2025-01-27T13:12:21.219336Z,1.6230034
ZCS009872,2025-01-27T13:13:08.459413Z,1.2149158
ZCS009872,2025-01-27T13:13:24.309312Z,1.5998074
ZCS009872,2025-01-27T13:14:11.500195Z,1.007892
ZCS009872,2025-01-27T13:14:27.269197Z,1.5242751
ZCS009872,2025-01-27T13:14:59.099287Z,1.1754087
ZCS009872,2025-01-27T13:15:30.664187Z,1.6213567
ZCS009872,2025-01-27T13:16:02.189566Z,1.3180983000000002
ZCS009872,2025-01-28T11:21:19.889572Z,6.5904287
ZCS009872,2025-01-28T11:30:35.96989Z,1.2076
ZCS009872,2025-01-28T11:31:00.069793Z,1.7095
ZCS009872,2025-01-28T11:31:32.779094Z,6.5248398
ZCS009872,2025-01-28T12:26:28.819527Z,6.2651816
ZCS009872,2025-01-28T12:26:44.69945Z,5.827342300000001
ZCS009872,2025-01-28T12:27:16.419226Z,5.941722700000001
ZCS009872,2025-01-28T12:27:48.089381Z,5.6476079
ZCS009872,2025-01-28T12:28:34.859548Z,5.3270977
ZCS009872,2025-01-28T12:29:54.01021Z,4.634415
ZCS009872,2025-01-28T12:30:25.719431Z,5.2859595
ZCS009872,2025-01-28T12:30:57.429309Z,5.0636128
ZCS009872,2025-01-28T12:30:57.43,5.0636128
ZCS009872,2025-01-28T12:31:29.149546Z,4.9534194
ZCS009872,2025-01-28T12:32:15.871247Z,4.516599599999999
ZCS009872,2025-01-28T12:33:03.522718Z,4.0737568
ZCS009872,2025-01-28T12:35:10.256849Z,3.7585632
ZCS009872,2025-01-28T12:36:13.469382Z,3.5396042000000003
ZCS009872,2025-01-28T12:36:45.129385Z,3.8624672999999996
ZCS009872,2025-01-28T12:37:27.769569Z,2.9024102
ZCS009872,2025-01-28T12:37:32.639397Z,3.5407805
ZCS009872,2025-01-28T12:38:20.109321Z,3.3926646000000003
ZCS009872,2025-01-28T12:39:23.599045Z,3.2218384
ZCS009872,2025-01-28T12:40:26.80903Z,3.0041028
ZCS009872,2025-01-28T12:43:21.069646Z,1.9394989
ZCS009872,2025-01-28T12:43:36.850155Z,3.0044792
ZCS009872,2025-01-28T12:44:24.279973Z,2.0507898
ZCS009872,2025-01-28T12:44:40.129207Z,2.8993206
ZCS009872,2025-01-28T12:44:55.949318Z,2.4797995999999998
ZCS009872,2025-01-28T12:46:30.83003Z,2.3797537
ZCS009872,2025-01-28T12:47:34.129383Z,2.3759270000000003
ZCS009872,2025-01-28T12:48:37.209193Z,2.1571404000000003
ZCS009872,2025-01-28T12:51:46.719145Z,1.9404241999999998
ZCS009872,2025-01-28T12:54:40.599171Z,1.3160123000000001
ZCS009872,2025-01-28T12:54:56.389166Z,1.7305460000000001
ZCS009872,2025-01-28T12:57:50.022131Z,1.7324437000000001
ZCS009872,2025-01-28T12:58:53.049566Z,1.6207449999999999
ZCS009872,2025-01-28T13:01:13.979356Z,1.2141316
ZCS009872,2025-01-28T13:01:29.739611Z,1.6214978
ZCS009872,2025-01-28T13:02:32.789242Z,1.2149158
ZCS009872,2025-01-28T13:03:20.219364Z,1.5226283
ZCS009872,2025-01-28T13:04:54.576383Z,0.8954718
ZCS009872,2025-01-28T13:05:10.369011Z,1.2158097
ZCS009872,2025-01-29T11:30:23.229714Z,6.5992427
ZCS009872,2025-01-29T11:36:01.08926Z,0.8626
ZCS009872,2025-01-29T11:36:33.80925Z,6.5834022999999995
ZCS009872,2025-01-29T12:29:23.21933Z,6.2596924
ZCS009872,2025-01-29T12:30:42.509559Z,5.6102495
ZCS009872,2025-01-29T12:33:05.136998Z,4.8843491000000006
ZCS009872,2025-01-29T12:35:11.761215Z,4.4082256
ZCS009872,2025-01-29T12:35:43.349492Z,4.666519
ZCS009872,2025-01-29T12:36:15.019574Z,4.0753252
ZCS009872,2025-01-29T12:39:09.229662Z,3.9634697
ZCS009872,2025-01-29T12:39:40.910063Z,3.541157
ZCS009872,2025-01-29T12:39:56.759275Z,3.858562
ZCS009872,2025-01-29T12:40:28.389403Z,3.6011154999999997
ZCS009872,2025-01-29T12:42:19.219351Z,3.0042910000000003
ZCS009872,2025-01-29T12:42:35.05916Z,3.0049968
ZCS009872,2025-01-29T12:42:51.030027Z,3.4346653000000003
ZCS009872,2025-01-29T12:43:22.699295Z,2.6565695999999996
ZCS009872,2025-01-29T12:43:38.636652Z,3.3885083
ZCS009872,2025-01-29T12:43:54.471074Z,3.1141547999999997
ZCS009872,2025-01-29T12:46:17.379561Z,2.8001531
ZCS009872,2025-01-29T12:47:36.370278Z,2.7943501
ZCS009872,2025-01-29T12:48:39.629335Z,2.4462993
ZCS009872,2025-01-29T12:51:33.599331Z,1.7307343000000002
ZCS009872,2025-01-29T12:51:49.379509Z,2.4814933999999997
ZCS009872,2025-01-29T12:52:21.019715Z,2.2683372
ZCS009872,2025-01-29T12:53:40.177496Z,1.7315498
ZCS009872,2025-01-29T12:53:55.970122Z,2.2685413
ZCS009872,2025-01-29T12:54:43.290073Z,1.9397341
ZCS009872,2025-01-29T12:54:59.129659Z,2.1321877
ZCS009872,2025-01-29T12:55:45.809645Z,1.8329601
ZCS009872,2025-01-29T13:02:04.479344Z,1.6220468000000001
ZCS009872,2025-01-29T13:03:07.629476Z,1.3988061999999999
ZCS009872,2025-01-29T13:03:23.439942Z,1.7262174
ZCS009872,2025-01-29T13:03:39.166907Z,1.5996191
ZCS009872,2025-01-29T13:04:58.039433Z,0.8973225
ZCS009872,2025-01-29T13:05:13.809549Z,1.5238359000000001
ZCS009872,2025-01-29T13:07:04.000987Z,1.0077509
ZCS009872,2025-01-29T13:07:19.849399Z,1.6230347999999999
ZCS009872,2025-01-29T13:07:51.439423Z,1.1117803
ZCS009872,2025-01-29T13:08:38.679332Z,1.3199332
ZCS009872,2025-01-30T11:26:17.609685Z,6.1443081
ZCS009872,2025-01-30T11:35:34.470149Z,0.941
ZCS009872,2025-01-30T11:36:04.669281Z,1.0979
ZCS009872,2025-01-30T11:36:36.079215Z,6.5884209
ZCS009872,2025-01-30T12:32:17.469403Z,5.9322813
ZCS009872,2025-01-30T12:33:20.769482Z,5.9348848
ZCS009872,2025-01-30T12:34:24.151085Z,5.4923242
ZCS009872,2025-01-30T12:35:43.409322Z,5.2112427
